system:index,AREA,BEGAN,COUNTRY,DEAD,DISPLACED,ENDED,GLIDENUMBE,ID,LAT,LONG,MAINCAUSE,MAINCAUSEF,OTHERCOUNT,SEVERITY,VALIDATION,.geo
00000000000000000dfe,1889.716328,12/12/1991,Sri Lanka,0,10000,12/15/1991,0,605,7.643298,81.619144,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[81.61914489081647,7.6432960655999915]}"
00000000000000000ec7,27548.58638,5/7/1995,Sri Lanka,1,40000,5/11/1995,0,951,7.896971,80.112205,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.1122050671076,7.896969865429474]}"
00000000000000000eef,5264.983577,10/9/1995,Sri Lanka,6,1000,10/12/1995,0,1020,6.834763,80.511388,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.51138825251313,6.834762944387079]}"
00000000000000000f93,11299.62426,9/13/1997,Sri Lanka,10,5000,9/17/1997,0,1184,6.909858,80.259194,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.25919487423339,6.909858665228161]}"
00000000000000001027,19024.23992,4/17/1999,Sri Lanka,6,200000,4/22/1999,0,1505,7.448217,80.676943,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.6769412973244,7.4482148536127895]}"
00000000000000001063,8043.087633,9/18/2000,Sri Lanka,2,100000,9/22/2000,0,1638,6.19576,80.61547,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.6154681302016,6.195760386125125]}"
00000000000000000058,14147.74359,12/16/2002,Sri Lanka,2,500000,12/20/2002,0,2105,8.473602,80.99351,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.99351071751275,8.47360297725688]}"
00000000000000000117,5589.931231,10/1/2003,Sri Lanka,8,10000,10/2/2003,0,2362,6.349872,80.353093,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.35309462421685,6.349871377633267]}"
00000000000000000238,30135.71524,11/21/2005,Sri Lanka,6,8000,11/23/2005,0,2767,7.909587,79.947265,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[79.94726291914063,7.909589121410728]}"
000000000000000002ce,6833.390761,12/17/2006,Sri Lanka,0,40000,12/20/2006,FL-2006-000191-LKA,3004,6.844545,81.662316,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[81.66231790721594,6.84454621209834]}"
00000000000000000302,3336.901961,5/2/2007,Sri Lanka,16,125000,5/7/2007,FL-2007-000052-LKA,3067,6.494672,80.082226,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.08222653072528,6.494671766141816]}"
00000000000000000385,1917.825654,1/7/2008,Sri Lanka,0,240000,1/16/2008,0,3254,6.905842,81.75742,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[81.75742161448383,6.905841015179006]}"
000000000000000003a7,4935.676453,4/27/2008,Sri Lanka,9,18000,5/3/2008,FL-2008-000053-LKA,3299,6.685302,80.417822,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.41782293510867,6.685302795277679]}"
00000000000000000cb0,19687.87727,12/2/1985,Venezuela,24,15000,12/5/1985,0,67,10.163263,-67.024774,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-67.02477468895131,10.163263384832808]}"
00000000000000000d05,909.7236111,7/31/1988,Venezuela,2,0,7/31/1988,0,213,10.963633,-68.430923,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-68.4309209924481,10.96363189201686]}"
00000000000000000d0e,145562.6654,8/16/1988,Venezuela,10,12000,8/23/1988,0,224,8.829235,-63.565012,Heavy rain,Heavy rain,,1.0,News,"{""type"":""Point"",""coordinates"":[-63.5650116907953,8.829234122673407]}"
00000000000000000d25,520.9607603,1/1/1989,Venezuela,8,553,1/8/1989,0,274,10.570402,-66.684577,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-66.68457649228077,10.570401606517686]}"
00000000000000000d43,1585.87576,7/1/1989,Venezuela,0,0,7/10/1989,0,315,10.514686,-66.522618,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-66.52261748291856,10.514685138854878]}"
0000000000000000106f,77733.16227,11/12/2000,Venezuela,3,6000,11/17/2000,0,1665,10.795475,-69.382617,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-69.38261801208294,10.795474732190364]}"
0000000000000000114d,224943.5421,7/20/2002,Venezuela,5,50000,7/31/2002,0,1996,7.565261,-69.306735,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-69.3067330303554,7.56526179716469]}"
000000000000000000c7,6238.602701,6/1/2003,Venezuela,1,450,6/3/2003,0,2240,8.349103,-71.470359,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-71.4703602071042,8.349104875844674]}"
000000000000000000e3,695.8981648,7/18/2003,Venezuela,1,0,7/19/2003,0,2282,10.500291,-66.858876,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-66.85887383425786,10.500291160654355]}"
000000000000000000e9,9368.901389,7/21/2003,Venezuela,0,860,7/25/2003,0,2289,10.419397,-63.328816,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-63.32881756709533,10.419398608443796]}"
00000000000000000134,11855.82057,12/2/2003,Venezuela,0,6000,12/6/2003,0,2398,9.060053,-72.308305,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-72.30830555886564,9.060055029603978]}"
0000000000000000017a,90256.29128,6/8/2004,Venezuela,0,2500,10/1/2004,0,2495,7.229665,-67.795332,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-67.79533410559308,7.229665392781299]}"
000000000000000001b6,13177.33101,11/17/2004,Venezuela,11,0,11/25/2004,0,2585,10.881013,-68.865978,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-68.86597764582861,10.88101366769862]}"
000000000000000001d3,11963.02069,2/7/2005,Venezuela,19,26000,2/14/2005,0,2623,10.773119,-68.407407,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-68.40740815259328,10.773116799508387]}"
00000000000000000c96,6446.852139,7/3/1985,Bangladesh,2,77000,7/4/1985,0,29,22.617636,89.985315,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[89.98531474639267,22.61763518643137]}"
00000000000000000c9b,5663.461436,7/21/1985,Bangladesh,15,175000,8/17/1985,0,36,23.102841,90.199919,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[90.19991790279187,23.102838890258926]}"
00000000000000000cf6,66355.79123,6/14/1988,Bangladesh,8,15000,6/20/1988,0,188,22.934785,89.26939,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[89.26938823585773,22.93478428975666]}"
00000000000000000d47,4688.381716,7/6/1989,Bangladesh,1,0,7/23/1989,0,332,24.534486,91.666209,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[91.66620856129754,24.53448679268037]}"
00000000000000000d7a,3190.593245,3/3/1990,Bangladesh,0,1200,3/5/1990,0,399,21.307277,92.136083,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[92.13608187570334,21.307274832663662]}"
00000000000000000d7c,41632.68093,3/24/1990,Bangladesh,50,10000,3/30/1990,0,402,23.512503,90.991356,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[90.99135483056587,23.512500963140056]}"
00000000000000000d81,65938.83862,4/22/1990,Bangladesh,54,40000,4/25/1990,0,407,25.051568,90.302221,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[90.30222305826108,25.051568609939007]}"
00000000000000000d95,23608.3058,7/14/1990,Bangladesh,64,392077,9/6/1990,0,436,23.941296,89.360409,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[89.36040740656067,23.94129703864152]}"
00000000000000000da3,33263.2635,9/26/1990,Bangladesh,14,300000,9/30/1990,0,464,24.135445,89.906203,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[89.90620137550245,24.135446298508544]}"
00000000000000000da5,5868.159299,10/14/1990,Bangladesh,0,30000,10/17/1990,0,471,24.215771,90.590878,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[90.59087850585485,24.215772544885322]}"
00000000000000000dc2,17480.05255,5/14/1991,Bangladesh,100,1000000,5/31/1991,0,511,24.622772,91.527349,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[91.5273476953922,24.622772534437544]}"
00000000000000000dce,4038.816059,7/4/1991,Bangladesh,0,40000,7/6/1991,0,531,24.075296,89.337435,Heavy rain,Heavy rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[89.33743411793331,24.075297484398615]}"
