Unnamed: 0,etr,rn,gr,lst,soilT,airT,sm20,wind,rh,rain
2019-10-13,1.073,3.601,24.819,334.128,287.857,286.668,0.265,0.741,79.27,2.024
2019-10-14,4.583,18.521,24.815,351.101,288.078,287.677,0.261,0.462,76.231,2.024
2019-10-15,2.629,10.801,24.891,362.074,288.274,285.544,0.255,0.433,74.317,0.0
2019-10-16,5.169,21.124,24.848,371.435,288.014,286.591,0.249,0.857,63.685,0.0
2019-10-17,5.309,22.151,24.912,394.658,288.107,286.128,0.242,0.546,66.837,0.0
2019-10-18,4.243,18.274,24.935,389.509,288.147,285.007,0.235,0.593,73.227,0.0
2019-10-19,5.575,22.972,24.916,383.806,288.333,286.89,0.23,0.727,67.481,2.219
2019-10-20,5.889,23.784,24.959,406.307,288.506,287.357,0.223,0.671,62.832,0.0
2019-10-21,6.017,24.323,24.966,422.998,288.302,286.941,0.216,0.576,57.009,0.0
2019-10-22,6.137,23.94,24.975,448.497,288.415,288.368,0.208,0.446,55.848,0.0
2019-10-23,6.118,22.473,25.051,448.236,289.781,290.352,0.199,0.723,54.642,0.0
2019-10-24,5.093,19.625,25.052,441.993,289.379,288.57,0.191,0.413,58.638,0.0
2019-10-25,5.789,21.758,25.023,435.826,289.64,289.956,0.186,0.469,59.183,0.0
2019-10-26,1.317,5.145,25.06,411.651,289.408,286.55,0.181,0.216,76.494,3.242
2019-10-27,6.453,25.699,24.962,419.267,288.861,287.792,0.219,1.394,58.025,1.621
2019-10-28,4.08,16.932,24.959,459.614,288.211,284.815,0.277,0.611,58.655,3.242
2019-10-29,6.302,26.153,24.872,442.448,287.668,286.284,0.262,0.532,60.072,0.0
2019-10-30,5.127,20.219,24.929,444.224,288.204,287.701,0.254,0.47,60.186,0.0
2019-10-31,4.231,17.199,24.908,442.412,288.035,285.866,0.245,0.663,61.688,0.0
2019-11-01,5.468,22.661,24.941,427.48,288.093,286.855,0.236,0.553,72.327,0.0
2019-11-02,6.646,26.227,24.97,440.495,288.3,288.437,0.227,0.511,61.464,0.0
2019-11-03,3.697,15.061,24.996,418.778,288.676,286.351,0.218,0.549,70.689,0.0
2019-11-04,5.768,23.702,24.925,414.276,288.02,286.964,0.21,0.457,69.358,0.0
2019-11-05,7.131,26.791,24.979,458.869,288.439,289.969,0.202,0.805,53.691,0.0
2019-11-06,7.181,27.094,25.016,471.476,288.802,290.091,0.194,0.538,54.962,0.0
2019-11-07,4.041,14.699,25.048,446.866,289.414,290.835,0.186,0.313,60.789,0.0
2019-11-08,7.464,27.243,24.997,445.642,289.355,291.796,0.18,0.621,57.271,4.658
2019-11-09,7.543,26.936,25.084,469.201,290.011,292.723,0.175,0.635,56.172,0.0
2019-11-10,6.512,24.675,25.098,441.295,290.432,290.738,0.243,0.612,69.264,0.0
2019-11-11,7.087,25.939,25.086,415.638,290.766,292.392,0.268,0.629,67.497,3.765
2019-11-12,6.69,24.087,25.146,418.186,291.544,292.574,0.251,0.82,64.297,0.0
2019-11-13,6.701,23.199,25.174,439.636,291.779,293.605,0.237,0.536,53.158,0.0
2019-11-14,7.663,26.943,25.164,447.475,291.514,293.262,0.223,0.763,55.224,0.001
2019-11-15,7.764,26.006,25.233,451.912,292.585,295.917,0.209,0.637,55.509,0.0
2019-11-16,7.118,26.475,25.224,445.993,291.828,290.62,0.196,0.687,55.605,0.0
2019-11-17,7.261,26.953,25.17,450.392,291.205,291.183,0.239,0.516,59.82,0.0
2019-11-18,8.059,28.136,25.148,461.205,291.286,293.582,0.268,0.625,50.68,0.0
2019-11-19,8.252,28.635,25.161,468.835,291.408,293.561,0.248,0.726,48.149,0.0
2019-11-20,6.002,21.504,25.156,455.371,291.324,291.964,0.23,0.527,57.522,0.0
2019-11-21,7.283,26.821,25.138,430.356,291.337,291.992,0.216,0.73,64.999,0.0
2019-11-22,3.815,14.484,25.13,401.045,291.107,289.102,0.204,0.758,72.183,0.0
2019-11-23,4.544,16.376,25.082,403.032,290.748,290.817,0.197,0.562,61.094,0.0
2019-11-24,3.966,14.669,25.087,397.628,290.585,288.706,0.191,0.78,62.453,0.0
2019-11-25,6.956,28.662,24.975,423.181,288.906,286.483,0.247,0.741,53.614,0.0
2019-11-26,7.401,28.775,24.951,443.332,288.66,288.697,0.265,0.645,51.761,0.0
2019-11-27,7.318,26.911,24.984,448.901,289.327,290.92,0.248,0.654,51.904,0.0
2019-11-28,7.778,28.684,25.019,461.271,289.857,290.665,0.232,0.786,48.847,0.0
2019-11-29,7.821,29.095,25.033,438.438,289.785,290.847,0.219,0.517,53.032,0.0
2019-11-30,7.265,26.19,25.048,446.686,289.995,292.379,0.208,0.423,56.194,0.0
2019-12-01,7.36,26.782,25.087,424.023,290.824,292.171,0.242,0.933,61.458,0.0
2019-12-02,7.54,28.073,25.073,418.891,290.708,290.919,0.266,0.709,57.169,0.0
2019-12-03,7.976,29.144,25.057,438.586,290.122,291.443,0.247,0.556,49.504,0.0
2019-12-04,8.227,29.282,25.061,455.272,290.276,292.613,0.231,0.705,50.113,0.0
2019-12-05,7.564,27.274,25.083,450.042,290.57,292.411,0.216,0.558,56.929,0.0
2019-12-06,7.603,28.351,25.083,442.421,290.697,291.109,0.248,0.79,59.7,0.0
2019-12-07,7.941,28.972,25.095,428.045,290.876,292.358,0.258,0.652,61.296,0.0
2019-12-08,7.871,28.739,25.118,427.1,291.195,292.42,0.236,0.616,62.949,0.0
2019-12-09,7.885,28.797,25.134,423.411,291.321,292.312,0.22,0.681,61.609,0.0
2019-12-10,7.797,28.538,25.146,425.339,291.236,291.835,0.206,0.698,57.763,0.0
2019-12-11,8.157,29.887,25.131,437.203,290.761,291.858,0.194,0.511,55.994,0.0
2019-12-12,7.233,26.162,25.119,455.529,290.611,291.703,0.183,0.511,50.666,0.0
2019-12-13,3.773,13.486,25.113,442.65,290.811,291.108,0.175,0.439,63.809,0.0
2019-12-14,7.992,29.408,25.073,424.518,290.351,291.297,0.17,0.702,53.055,2.588
2019-12-15,8.113,29.901,25.064,439.087,290.105,291.4,0.231,0.645,54.138,0.0
2019-12-16,8.174,29.277,25.073,436.267,290.33,292.644,0.253,0.479,50.999,0.0
2019-12-17,8.175,28.962,25.091,441.752,290.65,293.21,0.23,0.596,53.443,0.0
2019-12-18,4.155,14.525,25.124,422.155,291.256,292.136,0.214,0.492,62.423,0.0
2019-12-19,7.753,29.025,25.082,410.881,290.556,291.245,0.205,0.646,62.857,3.206
2019-12-20,8.707,30.117,25.139,439.765,291.372,294.257,0.223,0.507,46.748,0.0
2019-12-21,8.514,30.185,25.164,448.13,291.601,293.415,0.267,0.566,54.29,0.0
2019-12-22,8.892,30.464,25.16,446.861,291.726,295.309,0.242,0.484,52.786,0.0
2019-12-23,5.03,17.629,25.195,422.393,292.125,292.741,0.225,0.726,65.959,0.0
2019-12-24,2.981,11.766,17.808,384.958,290.969,287.418,0.217,0.334,72.759,0.0
