Fecha,Nivel (m),Vol1_m3,Vol2_m3,%,Area,Batería,,
2/26/2017,43.8,52716358,67984943,38.6,1793,12.83,,
2/27/2017,43.8,51793196,66843512,37.6,1780,13,,
2/28/2017,43.7,50980797,65711138,37.0,1769,13.03,,
3/1/2017,43.7,50326091,64811760,36.9,1761,12.83,,
3/2/2017,43.6,49666045,64141030,36.3,1752,12.98,,
3/3/2017,43.6,49041536,63251796,35.8,1744,12.91,,
3/4/2017,43.6,48302284,62368359,35.1,1737,12.81,,
3/5/2017,43.5,47324602,61054071,34.6,1724,12.82,,
3/6/2017,43.5,46400292,59968794,33.8,1714,12.86,,
3/7/2017,43.4,45767286,59107094,33.4,1705,12.77,,
3/8/2017,43.4,44963629,58038120,32.9,1696,12.82,,
3/9/2017,43.4,45604753,58892575,33.1,1704,12.37,,
3/10/2017,43.5,47223422,61054071,34.3,1723,12.36,,
3/11/2017,43.5,47954601,61928814,35.2,1732,12.6,,
3/12/2017,43.6,48075196,62148405,34.9,1734,12.74,,
3/13/2017,43.5,47701941,61490718,35.0,1729,12.74,,
3/14/2017,43.5,47767558,61709585,34.9,1730,12.51,,
3/15/2017,43.5,47299995,61054071,34.5,1724,12.84,,
3/16/2017,43.5,47376551,61054071,34.4,1725,12.77,,
3/17/2017,43.5,46980063,60618873,34.0,1720,12.83,,
3/18/2017,43.5,46579546,60185125,33.9,1716,12.81,,
3/19/2017,43.4,46219314,59752826,33.6,1711,12.84,,
3/20/2017,43.4,46059564,59537220,33.0,1709,12.79,,
3/21/2017,43.4,45676054,59107094,33.3,1704,12.91,,
3/22/2017,43.4,45407940,58678418,33.4,1701,13.01,,
3/23/2017,43.4,45314912,58464623,33.1,1700,12.8,,
3/24/2017,43.4,45749453,59107094,33.2,1705,12.82,,
3/25/2017,43.4,45654087,58892575,33.4,1704,12.89,,
3/26/2017,43.4,45391006,58678418,33.2,1701,12.7,,
3/27/2017,43.4,45269449,58464623,33.0,1699,12.83,,
3/28/2017,43.4,45125843,58251190,33.0,1698,12.49,,
3/29/2017,43.4,45023261,58251190,33.0,1696,12.98,,
3/30/2017,43.3,44444672,57401083,32.4,1690,11.11,,
3/31/2017,43.4,45182259,58464623,33.0,1698,12.74,,
4/1/2017,43.4,45069426,58251190,33.0,1697,12.71,,
4/2/2017,43.4,44914281,58038120,33.0,1695,12.73,,
4/3/2017,43.4,44883250,58038120,33.0,1695,12.6,,
4/4/2017,43.4,44806145,57825412,32.9,1694,12.59,,
4/5/2017,43.4,44702697,57825412,32.8,1693,12.68,,
4/6/2017,43.3,44515536,57613066,32.1,1690,12.55,,
4/7/2017,43.3,44373648,57401083,32.0,1689,12.7,,
4/8/2017,43.3,44209102,57189462,32.0,1687,12.74,,
4/9/2017,43.3,43930861,56767307,32.0,1684,12.19,,
4/10/2017,43.3,43884700,56767307,32.0,1683,10.74,,
4/11/2017,43.3,43928006,56767307,31.9,1684,11.11,,
4/12/2017,43.3,43828941,56767307,32.0,1682,12.7,,
4/13/2017,43.3,43641362,56556773,32.0,1680,12.81,,
4/14/2017,43.3,43577982,56346601,31.9,1679,12.76,,
4/15/2017,43.3,43480390,56346601,31.6,1679,12.69,,
4/16/2017,43.3,43443640,56136791,31.3,1678,12.61,,
4/17/2017,43.3,43367589,56136791,31.2,1678,12.81,,
4/18/2017,43.3,43124235,55718259,31.6,1675,12.84,,
4/19/2017,43.3,43124235,55718259,31.6,1675,12.27,,
4/20/2017,43.3,43215486,55927344,31.2,1676,10.72,,
4/21/2017,43.3,43215481,55927344,31.1,1676,10.76,,
4/22/2017,43.3,43215483,55927344,31.1,1676,12.53,,
4/23/2017,43.3,43215487,55927344,31.2,1676,12.74,,
4/24/2017,43.3,43145774,55927344,31.0,1675,12.64,,
4/25/2017,43.3,43234069,55927344,31.0,1676,12.27,,
4/26/2017,43.3,43315995,56136791,31.1,1677,9.48,,
4/27/2017,43.2,42713953,55301175,31.0,1670,12.02,,
4/28/2017,43.2,42058219,54471356,30.6,1662,13.3,,
4/29/2017,43.2,42188980,54678268,30.8,1664,12.55,,
4/30/2017,43.2,42181189,54678268,30.8,1664,12.78,,
5/1/2017,43.2,41994386,54471356,30.6,1661,12.65,,
5/2/2017,43.2,42291991,54678268,30.8,1665,12.97,,
5/3/2017,43.2,42037783,54471356,30.6,1662,12.61,,
5/4/2017,43.2,42579812,55093177,31.0,1668,12.54,,
5/5/2017,43.2,42579812,55093177,31.0,1668,11.22,,
5/6/2017,43.2,42579812,55093177,31.0,1668,11.89,,
5/7/2017,43.2,42579812,55093177,31.0,1668,11.87,,
5/8/2017,43.2,42579812,55093177,31.0,1668,9.93,,
5/9/2017,43.2,42579812,55093177,31.0,1668,12.19,,
5/10/2017,43.2,42579812,55093177,31.0,1668,10.45,,
5/11/2017,43.2,42579812,55093177,31.0,1668,11.04,,
5/12/2017,43.2,42579812,55093177,31.0,1668,10.17,,
5/13/2017,43.2,42579812,55093177,31.0,1668,7.62,,
5/14/2017,43.2,42579812,55093177,31.0,1668,7.74,,
5/15/2017,43.2,42579812,55093177,31.0,1668,9.63,,
5/16/2017,43.2,42579812,55093177,31.0,1668,10.94,,
5/17/2017,43.2,42579812,55093177,31.0,1668,11.7,,
5/18/2017,43.2,42579812,55093177,31.0,1668,10.2,,
5/19/2017,43.2,42579812,55093177,31.0,1668,7.78,,
5/20/2017,43.2,42579812,55093177,31.0,1668,10.17,,
5/21/2017,43.2,42579812,55093177,31.0,1668,10.16,,
5/22/2017,43.2,42579812,55093177,31.0,1668,10.03,,
5/23/2017,43.2,42579812,55093177,31.0,1668,10.08,,
5/24/2017,43.2,42579812,55093177,31.0,1668,8.38,,
5/25/2017,43.2,42579812,55093177,31.0,1668,7.62,,
5/26/2017,43.3,44223192,57189462,32.0,1687,11.69,,
5/27/2017,43.3,44223192,57189462,32.0,1687,9.96,,
5/28/2017,43.3,44223192,57189462,32.0,1687,6.89,,
5/29/2017,43.3,44223192,57189462,32.0,1687,12.66,,
5/30/2017,43.3,44223192,57189462,32.0,1687,10.89,,
5/31/2017,43.3,44223192,57189462,32.0,1687,10.34,,
6/1/2017,43.3,44223192,57189462,32.0,1687,11.91,,
6/2/2017,43.4,45407916,58678418,33.0,1701,13.42,,
6/3/2017,43.4,45407916,58678418,33.0,1701,13.35,,
6/4/2017,43.4,45407916,58678418,33.0,1701,13.39,,
6/5/2017,43.4,45407916,58678418,33.0,1701,13.31,,
6/6/2017,43.5,46438600,59968794,34.0,1714,13.2,,
6/7/2017,43.5,46438600,59968794,34.0,1714,13.13,,
6/8/2017,43.5,46438600,59968794,34.0,1714,12.41,,
6/9/2017,43.5,46438600,59968794,34.0,1714,13.04,,
6/10/2017,43.5,46438600,59968794,34.0,1714,13.01,,
6/11/2017,43.5,46438600,59968794,34.0,1714,13.14,,
6/12/2017,43.5,47472232,61272213,34.0,1726,13.18,,
6/13/2017,43.5,47472232,61272213,34.0,1726,13.1,,
6/14/2017,43.5,47472232,61272213,34.0,1726,13.14,,
6/15/2017,43.5,47472232,61272213,34.0,1726,12.71,,
6/16/2017,43.5,47472232,61272213,34.0,1726,12.69,,
6/17/2017,43.5,47472232,61272213,34.0,1726,12.24,,
6/18/2017,43.5,47472232,61272213,34.0,1726,12.47,,
6/19/2017,43.5,47472232,61272213,34.0,1726,12.51,,
6/20/2017,43.5,47644532,61490718,35.0,1728,12.85,,
6/21/2017,43.5,47644532,61490718,35.0,1728,12.78,,
6/22/2017,43.5,47644532,61490718,35.0,1728,12.76,,
6/23/2017,43.5,47644532,61490718,35.0,1728,12.72,,
6/24/2017,43.5,47644532,61490718,35.0,1728,12.52,,
6/25/2017,43.5,47644532,61490718,35.0,1728,12.34,,
6/26/2017,43.5,47644532,61490718,35.0,1728,13.29,,
6/27/2017,43.5,47644532,61490718,35.0,1728,12.1,,
6/28/2017,43.5,47644532,61490718,35.0,1728,11.04,,
6/29/2017,43.5,47644532,61490718,35.0,1728,8.81,,
6/30/2017,43.5,47644532,61490718,35.0,1728,9.07,,
7/1/2017,43.5,47816768,61709585,35.0,1731,11.4,,
7/2/2017,43.5,47816768,61709585,35.0,1731,12.37,,
7/3/2017,43.5,47816768,61709585,35.0,1731,12.34,,
7/4/2017,43.5,47816768,61709585,35.0,1731,12.37,,
7/5/2017,43.5,47816768,61709585,35.0,1731,12.25,,
7/6/2017,43.5,47816768,61709585,35.0,1731,11.64,,
7/7/2017,43.5,47816768,61709585,35.0,1731,9.16,,
7/8/2017,43.5,47816768,61709585,35.0,1731,8.01,,
7/9/2017,43.5,47816768,61709585,35.0,1731,8.45,,
7/10/2017,43.5,47816768,61709585,35.0,1731,6.44,,
7/11/2017,43.5,47816768,61709585,35.0,1731,9.11,,
7/12/2017,43.5,47816768,61709585,35.0,1731,8.29,,
7/13/2017,43.5,47816768,61709585,35.0,1731,9.21,,
7/14/2017,43.5,47816768,61709585,35.0,1731,8.68,,
7/15/2017,43.5,47816768,61709585,35.0,1731,8.61,,
7/16/2017,43.5,47816768,61709585,35.0,1731,8.09,,
7/17/2017,43.5,47816768,61709585,35.0,1731,9.29,,
7/18/2017,43.5,47816768,61709585,35.0,1731,8.9,,
7/19/2017,43.5,47816768,61709585,35.0,1731,8.9,,
7/20/2017,43.5,47816768,61709585,35.0,1731,9.82,,
7/21/2017,43.5,47816768,61709585,35.0,1731,9.52,,
7/22/2017,43.5,47816768,61709585,35.0,1731,9.26,,
7/23/2017,43.5,47816768,61709585,35.0,1731,9.19,,
7/24/2017,43.5,47816768,61709585,35.0,1731,8.44,,
7/25/2017,43.5,47816768,61709585,35.0,1731,8.11,,
7/26/2017,43.5,47816768,61709585,35.0,1731,4.73,,
7/31/2017,43.5,47816768,61709585,35.0,1731,5.76,,
8/1/2017,44.2,60939656,77686315,44.0,2167,12.21,,
8/2/2017,44.2,60939656,77686315,44.0,2167,10.12,,
8/3/2017,44.2,60939656,77686315,44.0,2167,10.6,,
8/4/2017,44.2,60939656,77686315,44.0,2167,10.65,,
8/5/2017,44.2,60939656,77686315,44.0,2167,10.59,,
8/6/2017,44.2,60939656,77686315,44.0,2167,10.65,,
8/7/2017,44.2,60939656,77686315,44.0,2167,10.63,,
8/8/2017,44.2,60939656,77686315,44.0,2167,10.5,,
8/9/2017,44.2,60939656,77686315,44.0,2167,10.65,,
8/10/2017,44.3,61931918,78911072,45.0,2179,10.75,,
8/11/2017,44.3,62258768,79157110,45.3,2183,10.55,,
8/12/2017,44.5,66060774,83395190,48.1,2229,10.33,,
8/13/2017,44.7,71310830,89556607,52.0,2293,10.25,,
8/14/2017,44.9,75034127,93780150,54.8,2343,10.59,,
8/15/2017,45.0,78260889,97280069,57.2,2417,10.75,,
8/16/2017,45.0,79543611,98916067,58.1,2443,10.74,,
8/17/2017,45.1,80291862,99738957,58.9,2454,10.71,,
8/18/2017,45.1,80697174,100013978,59.0,2459,10.71,,
8/19/2017,45.1,81333668,100841215,59.5,2467,10.56,,
8/20/2017,45.1,81733591,101117686,59.9,2473,10.67,,
8/21/2017,45.1,82028210,101671713,60.2,2477,10.7,,
8/22/2017,45.1,82166664,101671713,60.3,2478,10.69,,
8/23/2017,45.2,82387827,101949270,60.4,2481,10.71,,
8/24/2017,45.2,82914366,102505471,60.6,2488,10.55,,
8/25/2017,45.2,83768605,103622221,61.3,2499,10.36,,
8/26/2017,45.4,88610520,109005942,64.8,2565,10.34,,
8/27/2017,45.7,96417570,117475352,70.6,2674,10.54,,
8/28/2017,45.9,101086982,122885474,74.0,2743,10.69,,
8/29/2017,46.0,103323906,125327651,75.7,2818,10.39,,
8/30/2017,46.0,105989087,128102814,77.8,2890,9.88,,
8/31/2017,46.3,114516586,137244627,84.0,3019,10.19,,
9/1/2017,46.4,115850624,138529478,85.2,3035,9.9,,
9/8/2017,47.0,137261359,160912423,100.7,3908,10.53,,
9/9/2017,46.7,126916252,150019181,93.1,3333,9.85,,
9/10/2017,46.6,124258466,147353836,91.1,3138,9.7,,
9/11/2017,47.2,142098360,166146337,104.3,4337,10.01,,
9/12/2017,47.5,153428306,178311658,112.7,5287,11.22,,
9/13/2017,47.7,158746943,184181429,116.5,5743,12.05,,
9/14/2017,47.6,156014301,181234950,114.6,5484,12.23,,
9/15/2017,47.4,149500770,173970193,109.7,4969,11.79,,
9/16/2017,47.1,140002812,163693700,102.7,4342,11.98,,
9/17/2017,47.4,148928372,173610759,109.4,4812,12.45,,
9/18/2017,47.3,146810632,171104866,107.7,4611,12.41,,
9/19/2017,47.3,145487465,170036347,106.7,4486,12.12,,
9/20/2017,47.3,144607110,168971087,106.3,4402,13.5,,
9/21/2017,47.3,144285324,168616726,106.0,4372,13.35,,
9/22/2017,47.2,143427691,167555814,105.3,4291,13.58,,
9/23/2017,47.1,139806486,163693700,102.6,3993,13.55,,
9/24/2017,47.0,136794070,160566394,100.3,3789,13.42,,
9/25/2017,47.2,141434364,165443772,103.7,4102,13.16,,
9/26/2017,47.2,141493971,165794873,103.8,4107,13.14,,
9/27/2017,47.2,141411308,165443772,103.8,4099,12.83,,
9/28/2017,47.2,140601392,164742656,103.3,4023,13.11,,
9/29/2017,47.1,140291423,164392642,103.0,3993,13.06,,
9/30/2017,47.1,140014100,164042990,102.8,3967,12.99,,
10/1/2017,47.1,139993248,164042990,102.8,3965,13.06,,
10/2/2017,47.1,139980049,164042990,102.8,3964,13.07,,
10/3/2017,47.1,139797223,163693700,102.7,3946,13.19,,
10/4/2017,47.1,139342044,163344772,102.2,3903,13.09,,
10/5/2017,47.1,139400952,163344772,102.4,3909,12.94,,
10/6/2017,47.1,139264890,163344772,102.2,3896,13.11,,
10/7/2017,47.1,139052233,162996207,102.0,3876,13.2,,
10/8/2017,47.1,138845828,162996207,101.8,3856,13.13,,
10/9/2017,47.1,138802720,162648004,101.8,3852,13.09,,
10/10/2017,47.1,139082587,162996207,102.1,3879,13.19,,
10/11/2017,47.1,138988151,162996207,102.0,3870,13.07,,
10/12/2017,47.1,139206528,163344772,102.2,3890,12.95,,
10/13/2017,47.1,139398836,163344772,102.4,3909,13.11,,
10/14/2017,47.1,138932704,162996207,101.9,3864,13.16,,
10/15/2017,47.1,138732542,162648004,101.7,3845,13.17,,
10/16/2017,47.1,138476771,162648004,101.5,3821,13.12,,
10/17/2017,47.1,139592593,163693700,102.5,3927,12.71,,
10/18/2017,47.2,141243615,165443772,103.8,4083,12.99,,
10/19/2017,47.2,142243712,166498163,104.3,4178,13.08,,
10/20/2017,47.2,142464035,166498163,104.5,4199,13.17,,
10/21/2017,47.2,143285555,167555814,105.2,4277,13.02,,
10/22/2017,47.2,143479465,167909089,105.4,4296,13.18,,
10/23/2017,47.2,143093724,167202901,105.0,4259,13.12,,
10/24/2017,47.2,142858986,167202901,104.8,4237,13.17,,
10/25/2017,47.2,142806679,166850351,104.7,4232,13.16,,
10/26/2017,47.2,142788338,166850351,104.7,4230,13.03,,
10/27/2017,47.2,143302253,167555814,105.2,4279,13.1,,
10/28/2017,47.3,143883355,168262726,105.7,4334,13.13,,
10/29/2017,47.3,143829054,168262726,105.6,4329,13.2,,
10/30/2017,47.3,144968873,169325812,106.4,4437,13.18,,
10/31/2017,47.3,145425752,169680898,106.6,4480,13.19,,
11/1/2017,47.3,145654164,170036347,106.7,4502,13.1,,
11/2/2017,47.3,145829964,170392158,106.9,4518,13.04,,
11/3/2017,47.3,146052979,170392158,107.2,4540,13.11,,
11/4/2017,47.3,146096184,170392158,107.2,4544,13.11,,
11/5/2017,47.3,145834855,170392158,107.0,4519,13.19,,
11/6/2017,47.3,145588823,170036347,106.7,4496,13.14,,
11/7/2017,47.3,145473308,169680898,106.7,4485,13.22,,
11/8/2017,47.3,145107594,169325812,106.5,4450,13.31,,
11/9/2017,47.3,145579080,170036347,106.8,4495,13.13,,
11/10/2017,47.3,145497080,170036347,106.7,4487,13.23,,
11/11/2017,47.3,145693768,170036347,106.8,4506,13.18,,
11/12/2017,47.3,145081469,169325812,106.5,4447,13.08,,
11/13/2017,47.3,144453852,168616726,106.1,4388,13.08,,
11/14/2017,47.3,143867702,168262726,105.6,4332,13.23,,
11/15/2017,47.2,143381771,167555814,105.2,4286,13.23,,
11/16/2017,47.2,143693529,167909089,105.6,4316,13.26,,
11/17/2017,47.2,142733007,166850351,104.7,4225,13.15,,
11/18/2017,47.2,142013668,166146337,104.2,4157,13.23,,
11/19/2017,47.2,141166222,165443772,103.6,4076,13.15,,
11/20/2017,47.1,140203166,164392642,102.9,3985,13.19,,
11/21/2017,47.1,139983518,164042990,102.8,3964,13.28,,
11/22/2017,47.1,138775613,162648004,101.8,3849,13.14,,
11/23/2017,47.1,137407118,161258815,100.8,3720,13.13,,
11/24/2017,47.1,137179151,161258815,100.6,3698,13.24,,
11/25/2017,47.0,136021138,159875422,99.9,3588,13.16,,
11/26/2017,47.0,134645842,158497827,98.8,3458,13.07,,
11/27/2017,47.0,133972530,157811202,98.2,3394,13.36,,
11/28/2017,46.9,132418797,156100982,97.2,3273,13.19,,
11/29/2017,46.9,131264378,155079197,96.4,3230,13.08,,
11/30/2017,46.8,130002780,153721889,95.3,3207,13.13,,
12/1/2017,46.8,128784530,152370378,94.5,3191,13.23,,
12/2/2017,46.7,127338361,150689140,93.4,3174,13.2,,
12/3/2017,46.7,126115188,149684745,92.5,3159,13.18,,
12/4/2017,46.7,125262672,148683610,92.0,3148,13.33,,
12/5/2017,46.6,123828023,147022298,90.9,3130,13.24,,
12/6/2017,46.6,122536109,145699770,89.9,3114,13.21,,
12/7/2017,46.6,121816087,145040680,89.4,3106,12.74,,
12/8/2017,46.6,121562140,144711678,89.2,3103,12.47,,
12/9/2017,46.5,120254677,143399293,88.2,3087,12.4,,
12/10/2017,46.5,119272343,142418809,87.4,3076,12.33,,
12/11/2017,46.4,118009401,140791914,86.5,3061,12.28,,
12/12/2017,46.4,116321707,139174077,85.3,3040,12.23,,
12/13/2017,46.3,114779705,137565296,84.1,3022,12.24,,
12/14/2017,46.3,113378482,135965573,83.2,3005,12.25,,
12/15/2017,46.3,112057748,134692316,82.2,2989,12.18,,
12/16/2017,46.2,110287578,132793298,80.9,2969,12.19,,
12/17/2017,46.2,109871352,132163190,80.5,2964,12.27,,
12/18/2017,46.1,108215553,130594262,79.3,2944,12.38,,
12/19/2017,46.1,106752649,129034390,78.3,2921,12.46,,
12/20/2017,46.0,105234225,127483575,77.2,2893,12.43,,
12/21/2017,46.0,103894311,125941818,76.2,2845,12.38,,
12/22/2017,45.9,102084443,123798573,74.7,2773,12.36,,
12/23/2017,45.9,101086571,122885474,74.0,2742,12.39,,
12/24/2017,45.8,99481644,121069058,72.8,2718,12.29,,
12/25/2017,45.8,98102397,119565340,71.7,2698,12.18,,
12/26/2017,45.7,96717078,118070680,70.9,2678,12.12,,
12/27/2017,45.7,95264935,116289043,69.7,2657,12.14,,
12/28/2017,45.6,94036430,115108531,68.7,2640,12.23,,
12/29/2017,45.6,92730702,113641042,67.9,2621,12.22,,
12/30/2017,45.5,91616869,112182611,67.2,2606,12.25,,
12/31/2017,45.5,90519243,111022387,66.3,2591,12.35,,
1/1/2018,45.4,89076040,109580258,65.2,2571,12.43,,
1/2/2018,45.4,87481803,107576494,64.2,2549,12.37,,
1/3/2018,45.3,86033291,106156102,62.9,2529,12.35,,
1/4/2018,45.2,84492069,104463588,61.6,2509,12.34,,
1/5/2018,45.2,83062113,102784115,60.8,2490,12.36,,
1/6/2018,45.1,81900276,101394518,60.0,2475,12.38,,
1/7/2018,45.1,80272809,99738957,58.5,2453,12.34,,
1/8/2018,45.0,78858798,98096438,57.5,2431,12.27,,
1/9/2018,45.0,77526877,96466961,56.6,2394,12.3,,
1/10/2018,44.9,76097263,94850527,55.4,2355,12.33,,
1/11/2018,44.8,74454701,92981171,54.4,2332,12.33,,
1/12/2018,44.8,72790798,91129567,53.3,2311,12.36,,
1/13/2018,44.7,71431413,89556607,52.2,2294,12.35,,
1/14/2018,44.7,70456328,88515213,51.3,2282,12.32,,
1/15/2018,44.6,69882773,87737971,51.0,2276,12.44,,
1/16/2018,44.6,68438204,86193269,50.0,2258,12.38,,
1/17/2018,44.5,67269648,84915981,49.2,2244,12.38,,
1/18/2018,44.5,67180451,84661610,49.0,2242,12.37,,
1/19/2018,44.5,66331293,83647750,48.4,2232,12.31,,
1/20/2018,44.4,65770332,83142993,48.0,2225,12.35,,
1/21/2018,44.4,64864715,82137827,47.3,2215,12.41,,
1/22/2018,44.4,63835006,80889522,46.5,2202,12.4,,
1/23/2018,44.3,62574514,79650273,45.5,2187,12.37,,
1/24/2018,44.3,61849581,78665396,45.0,2178,12.38,,
1/25/2018,44.2,60651941,77442450,44.2,2164,12.41,,
1/26/2018,44.2,59421021,75986871,43.3,2149,12.42,,
1/27/2018,44.1,58211246,74544334,42.4,2134,12.43,,
1/28/2018,44.1,57189020,73589888,41.7,2120,12.38,,
1/29/2018,44.0,56027998,72169089,40.9,2064,12.34,,
1/30/2018,43.9,54883687,70761331,40.0,1901,12.37,,
1/31/2018,43.9,53749324,69366616,39.2,1811,12.36,,
2/1/2018,43.8,52717345,67984943,38.3,1793,12.37,,
2/2/2018,43.8,51681760,66616312,37.6,1779,12.36,,
2/3/2018,43.7,50540616,65260724,36.7,1763,12.37,,
2/4/2018,43.6,49345353,63695689,36.0,1748,12.44,,
2/5/2018,43.6,48233469,62148405,35.2,1735,12.39,,
2/6/2018,43.5,47117303,60836291,34.3,1722,12.4,,
2/7/2018,43.4,45997181,59321976,33.4,1708,12.35,,
2/8/2018,43.4,44797232,57825412,32.5,1694,12.35,,
2/9/2018,43.3,43856336,56767307,31.9,1683,12.37,,
2/10/2018,43.3,43455434,56136791,31.4,1678,12.47,,
2/11/2018,43.2,42447642,54885541,30.8,1666,12.5,,
2/12/2018,43.2,41337269,53647334,30.0,1653,12.44,,
2/13/2018,43.1,40131456,52016678,29.1,1640,12.38,,
2/14/2018,43.0,39007830,50808903,28.3,1627,12.35,,
2/15/2018,42.9,37912946,49416316,27.4,1615,12.38,,
2/16/2018,42.9,36920452,48236798,26.8,1604,12.4,,
2/17/2018,42.8,35888941,46877179,26.0,1593,12.38,,
2/18/2018,42.8,34837531,45725920,25.2,1582,12.33,,
2/19/2018,42.7,33854534,44399269,24.4,1571,12.35,,
2/20/2018,42.6,32913147,43276268,23.8,1561,12.41,,
2/21/2018,42.6,32106907,42350398,23.0,1553,12.46,,
2/22/2018,42.5,31258974,41433584,22.7,1545,12.39,,
2/23/2018,42.5,30249349,40165261,21.9,1534,12.35,,
2/24/2018,42.4,29318417,39092256,21.0,1525,12.39,,
2/25/2018,42.3,28343437,38032293,20.4,1516,12.39,,
2/26/2018,42.3,27398566,36812154,19.9,1505,12.39,,
2/27/2018,42.2,26456283,35780450,19.0,1497,12.43,,
2/28/2018,42.2,25639708,34930659,18.3,1489,12.49,,
3/1/2018,42.1,24633773,33756168,17.7,1480,12.42,,
3/2/2018,42.0,23713585,32763590,17.0,1464,12.35,,
3/3/2018,42.0,22907110,31622067,16.2,1340,12.36,,
3/4/2018,41.9,22404453,30977739,16.0,1227,12.45,,
3/5/2018,41.9,22370222,30977739,16.0,1219,12.36,,
3/6/2018,41.9,22370222,30977739,16.0,1219,12.39,,
3/7/2018,41.9,22370222,30977739,16.0,1219,12.39,,
3/8/2018,41.9,22370222,30977739,16.0,1219,12.35,,
3/9/2018,41.9,22370222,30977739,16.0,1219,12.35,,
3/10/2018,41.9,22370222,30977739,16.0,1219,12.37,,
3/11/2018,41.9,22370222,30977739,16.0,1219,12.42,,
3/12/2018,41.9,22370222,30977739,16.0,1219,12.42,,
3/13/2018,41.9,22370222,30977739,16.0,1219,12.4,,
3/14/2018,41.9,22370222,30977739,16.0,1219,12.38,,
3/15/2018,41.9,22440742,31138277,16.0,1235,12.42,,
3/16/2018,41.9,22370222,30977739,16.0,1219,12.39,,
3/17/2018,41.9,22370222,30977739,16.0,1219,12.38,,
3/18/2018,41.9,22449236,31138277,16.0,1237,12.18,,
3/19/2018,41.9,22659084,31299178,16.2,1277,12.35,,
3/20/2018,41.9,22370222,30977739,16.0,1219,12.39,,
3/21/2018,41.9,22370222,30977739,16.0,1219,12.39,,
3/22/2018,41.9,22370222,30977739,16.0,1219,12.39,,
3/23/2018,41.9,22370222,30977739,16.0,1219,12.38,,
3/24/2018,41.9,22370222,30977739,16.0,1219,12.21,,
3/25/2018,42.0,23598666,32599429,16.9,1451,12.38,,
3/26/2018,41.9,22740933,31460442,16.4,1302,12.43,,
3/27/2018,41.9,22370222,30977739,16.0,1219,12.42,,
3/28/2018,41.9,22370222,30977739,16.0,1219,12.41,,
3/29/2018,41.9,22370222,30977739,16.0,1219,12.39,,
3/30/2018,41.9,22370222,30977739,16.0,1219,12.38,,
3/31/2018,41.9,22370222,30977739,16.0,1219,12.4,,
4/1/2018,41.9,22370222,30977739,16.0,1219,12.44,,
4/2/2018,41.9,22370222,30977739,16.0,1219,12.43,,
4/3/2018,41.9,22370222,30977739,16.0,1219,12.39,,
4/4/2018,41.9,22370222,30977739,16.0,1219,12.39,,
4/5/2018,41.9,22370222,30977739,16.0,1219,12.38,,
4/6/2018,41.9,22370222,30977739,16.0,1219,12.41,,
4/7/2018,41.9,22370222,30977739,16.0,1219,12.39,,
4/8/2018,41.9,22370222,30977739,16.0,1219,12.44,,
4/9/2018,41.9,22370222,30977739,16.0,1219,12.36,,
4/10/2018,41.9,22370222,30977739,16.0,1219,12.4,,
4/11/2018,41.9,22370222,30977739,16.0,1219,12.41,,
4/12/2018,41.9,22370222,30977739,16.0,1219,12.2,,
4/13/2018,41.9,22370222,30977739,16.0,1219,12.41,,
4/14/2018,41.9,22370222,30977739,16.0,1219,12.5,,
4/15/2018,41.9,22370222,30977739,16.0,1219,12.49,,
4/16/2018,41.9,22370222,30977739,16.0,1219,12.42,,
4/17/2018,41.9,22370222,30977739,16.0,1219,12.45,,
4/18/2018,41.9,22370222,30977739,16.0,1219,12.44,,
4/19/2018,41.9,22370222,30977739,16.0,1219,12.46,,
4/20/2018,41.9,22370222,30977739,16.0,1219,12.44,,
4/21/2018,41.9,22370222,30977739,16.0,1219,12.39,,
4/22/2018,41.9,22370222,30977739,16.0,1219,12.42,,
4/23/2018,41.9,22370222,30977739,16.0,1219,12.39,,
4/24/2018,41.9,22370222,30977739,16.0,1219,12.39,,
